***mlp_l4_iter_test Benchmarking***
Usage ./run_gpu_mlp_l4_iter_test.sh <typeofgpu> --> e.g: ./run_gpu_mlp_l4_iter_test.sh geforce_gtx_maxwell
**batch size 1**
[?1034h****GPU Data****	
0.11897087097168 ms	
0.12993812561035 ms	
0.12493133544922 ms	
0.12087821960449 ms	
0.12302398681641 ms	
0.12111663818359 ms	
0.11992454528809 ms	
0.11610984802246 ms	
0.12111663818359 ms	
0.11992454528809 ms	
0.12397766113281 ms	
0.12397766113281 ms	
0.12683868408203 ms	
0.1220703125 ms	
0.12111663818359 ms	
0.12087821960449 ms	
0.12588500976562 ms	
0.11897087097168 ms	
0.12779235839844 ms	
0.13089179992676 ms	
0.12087821960449 ms	
0.12612342834473 ms	
0.12302398681641 ms	
0.12111663818359 ms	
0.12993812561035 ms	
0.12493133544922 ms	
0.1380443572998 ms	
0.12588500976562 ms	
0.12588500976562 ms	
0.12803077697754 ms	
0.1227855682373 ms	
0.12302398681641 ms	
0.13899803161621 ms	
0.15902519226074 ms	
0.12803077697754 ms	
0.12707710266113 ms	
0.12111663818359 ms	
0.12898445129395 ms	
0.1220703125 ms	
0.12302398681641 ms	
0.13613700866699 ms	
0.12493133544922 ms	
0.12493133544922 ms	
0.12898445129395 ms	
0.12588500976562 ms	
0.13208389282227 ms	
0.12493133544922 ms	
0.13184547424316 ms	
0.13208389282227 ms	
0.12493133544922 ms	
0.12898445129395 ms	
0.13303756713867 ms	
0.12397766113281 ms	
0.13303756713867 ms	
0.13208389282227 ms	
0.12397766113281 ms	
0.13399124145508 ms	
0.12779235839844 ms	
0.13089179992676 ms	
0.13613700866699 ms	
0.12302398681641 ms	
6.2861442565918 ms	
102.65779495239 ms	
100.07786750793 ms	
92.318773269653 ms	
89.142084121704 ms	
84.680080413818 ms	
83.448171615601 ms	
81.523895263672 ms	
**mlp_l4_iter_test can run larger batch sizes, but for now not running those***
